,index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
1293,Unnamed: 1293,11,15/12:00,Wednesday,Male,24,12th,Public transport I,Hailux toyota,3-53420 A M,2011,zemeten,2011,Speed,Death,26,Unemployed,1,0,1
1294,Unnamed: 1294,11,16/14:40,Thursday,Male,21,10th,Taxi I,Bajaj,1-90400 A M,2011,mertolamriam,2011,Failure to give priority to pedestrians,Death,27,Job seeker,1,1,0
1295,Unnamed: 1295,11,18/10:20,Saturday,Male,26,11th,Truck II,FSR truck,3-03054 A M,2011,motta,2011,Sudden turn,Simple injury,25,Police,1,1,0
1296,Unnamed: 1296,11,19/13:30,Sunday,Male,20,8th,Public transport I,Public isuzu,3-23490 A M,2011,d/markos,2011,Drunk driver,Serious injury,13,Student,1,1,0
1297,Unnamed: 1297,11,20/14:00,Monday,Male,28,10th,Public transport I,Abadula,3-04338 A M,2011,kernayo,2011,Speed,Simple injury,13/14,Student,2,1,1
1298,Unnamed: 1298,11,23/13:00,Thursday,Male,22,10th,Public transport I,Public isuzu,3-10341 A M,2011,yegodena,2011,Failure to give priority to pedestrians,Death/Serious injury,13/35,Unemployed/Farmer,2,1,1
1299,Unnamed: 1299,11,26/19:40,Sunday,Male,54,10th,Truck II,FSR,3-09837 A A,2011,mergech,2011,Speed,Simple injury,26,Driver,1,1,0
1300,Unnamed: 1300,12,2/20:30,Saturday,Male,60,10th,Public transport I,Public isuzu,3-20255 A M,2011,telma,2011,Speed,Serious injury,32,Farmer,1,1,0
1301,Unnamed: 1301,12,3/23:00,Sunday,Male,44,Diploma,Truck I,Pick up,3-34085 A M,2011,libanos,2011,Drunk driving,Death,54,Unemployed,1,1,0
1302,Unnamed: 1302,12,9/09:00,Saturday,Male,41,10th,Public transport I,Public isuzu,3-20325 A M,2011,gubay,2011,Speed,Serious injury,64,Job seeker,1,1,0
1303,Unnamed: 1303,12,20/13:30,Tuesday,Male,32,10th,Truck I,Toyota Pick up,4-60236 A M,2011,d/work,2011,Speed,Simple injury,24,Nurse,1,0,1
1304,Unnamed: 1304,12,20/15:00,Tuesday,Male,41,10th,Public transport I,Abadula,3-38302 A M,2011,robgebya,2011,Speed,Death,65,Merchant,1,1,0
1305,Unnamed: 1305,12,21/17:00,Wednesday,Male,33,10th,Public transport II,Tata bus,3-13933 E T,2011,bichena,2011,Speed,Simple injury,54,Farmer,1,1,0
1306,Unnamed: 1306,12,22/21:30,Thursday,Male,54,12th,Truck III,UD truck,3-30339 E T,2011,d/markos,2011,Drunk driving,Death,23,Car attendant/Driver,1,1,0
1307,Unnamed: 1307,12,23/06:00,Friday,Male,40,10th,Taxi I,bajaj,1-31026 A M,2011,d/markos,2011,Speed,Serious injury,32,Daily worker,1,0,1
1308,Unnamed: 1308,12,23/13:00,Friday,Male,30,10th,Public transport I,Public isuzu,3-50624 A M,2011,motta,2011,Sudden turn,Seriouse injury,43,Unemployed,1,0,1
1309,Unnamed: 1309,12,28/16:00,Wednesday,Male,25,10th,Truck III,Iveco truck,3-09338 E T,2012,Amanuel,2012,Fatigue,Death,27/25,Driver/car attendant,2,2,0
1310,Unnamed: 1310,1,11/15:00,Monday,Male,26,10th,Public transport I,Abadula,3-18788 A M,2012,Awabel,2013,Incorrect overtaking,Death,15,Student,1,1,0
1311,Unnamed: 1311,1,13/18:30,Wednesday,Male,28,10th,Public transport I,Public isuzu,3-13005 A M,2012,D/Elias,2013,Reckless driving,Death,8,Student,1,1,0
1312,Unnamed: 1312,1,15/13:00,Friday,Male,35,8th,Truck II,FSR,3-37884 A A,2012,Mertolemariam,2013,Speed,Serious injury,23/14,Farmer/student,2,2,0
1313,Unnamed: 1313,1,24/12:00,Sunday,Male,28,Degree,Taxi I,Bajaj,1-16786 A M,2012,D/Markos,2013,Carelessness,Serious injury,14,Student,1,1,0
1314,Unnamed: 1314,2,6/17:00,Friday,Male,25,12th,Public transport I,Public isuzu,3-26009 A M,2012,Degotsion,2013,Reckless driving,Death,15,student,1,1,0
1315,Unnamed: 1315,2,22/15:00,Sunday,Male,28,10th,Sinotruk,Truck II,3-81947 A M,2012,Bichena,2013,Sudden turn,Death,37,Farmer,1,1,0
1316,Unnamed: 1316,2,28/08:00,Saturday,Male,27,10th,Public isuzu,Public transport I,3-08104 A M,2012,Libanos,2013,Speed,Death,4,Unemployed,1,1,0
1317,Unnamed: 1317,3,9/08:30,Thursday,Male,37,Degree,Minibus,Taxi II,1-48090 A M,2012,Fendeka,2013,Slipped,Serious injury,22/40/42/36,Civil servant/Merchant/Farmer/Farmer,4,3,1
1318,Unnamed: 1318,3,14/10:00,Monday,Male,32,10th,Public isuzu,Public transport I,3-10800 A M,2012,D/Markos,2013,Failure to give priority to pedestrians,Serious injury,3,Unemployed,1,0,1
1319,Unnamed: 1319,4,4/23:00,Sunday,Male,30,10th,Public isuzu,,3-19562 A M,2012,D/Markos,2013,Speed,Simple injury,30/22/29,Diver/car attendant/civil servant,3,2,1
1320,Unnamed: 1320,4,25/17:00,Sunday,Male,31,8th,Abadula,Public transport I,3-13814 A M,2012,Enebse,2013,Technical problem,Death,60,Daily worker,1,0,1
1321,Unnamed: 1321,4,26/08:00,Monday,Male,27,10th,Isuzu truck,Truck I,3-30476 A A,2012,Wonka,2013,Speed,Simple injury,46,Farmer,1,0,1
1322,Unnamed: 1322,5,3/08:30,Monday,Male,26,10th,Taxi I,Bajaj,1-37091 E T,2012,D/Markos,2013,Sudden turn,Serious injury,7,Student,1,1,0
1323,Unnamed: 1323,5,5/06:20,Wednesday,Male,36,8th,Truck II,FSR,3-00558 A A,2012,Wubie nechefo,2013,Reckless driving,Death,38,Merchant,1,1,0
1324,Unnamed: 1324,5,5/14:00,Wednesday,Male,26,10th,Public transport I,Abadula,3-13039 A M,2012,Keraniyo,2013,Speed,Death,6,Student,1,1,0
1325,Unnamed: 1325,5,6/15:00,Thursday,Male,31,10th,Truck II,Sinotruk,3-90965 E T,2012,Adis alem,2013,Failure to give priority to pedestrians,Death,12,Student,1,1,0
1326,Unnamed: 1326,5,6/08:30,Thursday,Male,30,10th,Public transport I,Public isuzu,3-13497 A M,2012,Segnogebeya,2013,Speed,Death,50,Farmer,1,1,0
1327,Unnamed: 1327,5,7/18:00,Friday,Male,26,10th,Public transport I,Abadula,3-15465 A M,2012,Bichena ,2013,Speed,Death,25,Farmer,1,1,0
1328,Unnamed: 1328,5,7/15:00,Friday,Male,28,10th,Public transport I,Public isuzu,3-69035 E T,2012,Motta,2013,Incoorect U-turn,Death,25/52/23,Engineer/Driver/Student,3,2,1
1329,Unnamed: 1329,5,8/10:00,Saturday,Male,23,10th,Public transport I,Dolphin,3-25320 A M,2012,Debre gubaye,2013,Speed,Death,55,Farmer,1,1,0
1330,Unnamed: 1330,5,8/17:40,Saturday,Male,21,12th,Taxi I,Bajaj,1-30877 A M,2012,Motta,2013,Failure to give priority to pedestrians,Death,7,Student,1,1,0
1331,Unnamed: 1331,5,9/17:00,Sunday,Male,25,10th,Truck I,Isuzu truck,3-15474 A M,2012,Wuger,2013,Speed,Death,25,Police,1,1,0
1332,Unnamed: 1332,5,9/14:30,Sunday,Male,32,11th,Public transport I,Public isuzu,3-25063 A M,2012,Hager hiwot,2013,Failure to give priority to pedestrians,Death/ Serious injury,45/7,Farmer/Student,2,1,1
1333,Unnamed: 1333,5,10/16:00,Monday,Male,28,10th,Truck I,Isuzu truck,3-43653 A A,2012,adis alem,2013,Speed,Serious injury,23,Unemployed,1,1,0
1334,Unnamed: 1334,5,11/17:00,Tuesday,Male,32,10th,Public transport I,FSR,3-40770 A M,2012,sede,2013,Slipped,Death,56,Engineer,1,1,0
1335,Unnamed: 1335,5,15/14:30,Saturday,Male,27,10th,Taxi I,Bajaj,1-20027 A M,2012,Fendeka,2013,Speed,Serious Injury,14,Student,1,0,1
1336,Unnamed: 1336,5,17/18:30,Monday,Male,65,diploma,Truck I,Isuzu truck,1-43106 A M,2012,lumame,2013,Speed,Simple Injury,28,Civil servant,1,0,1
1337,Unnamed: 1337,5,19/18:30,Wednesday,Male,41,11th,Truck I,Sino truck,3-40342A M,2012,Gendwoyen,2013,Failure to give priority to pedestrians,Death,32,House wife,1,0,1
1338,Unnamed: 1338,5,19/21:00,Wednesday,Male,32,10th,Public transport I,abadula,3-10840 A M,2012,d/markos,2013,Failure to yield the right of way for other vehicle,Death,23,Student,1,0,1
1339,Unnamed: 1339,5,22/08:30,Saturday,Male,26,10th,Truck II,Public FSR,3-54358 A A,2012,robgebya,2013,Carelessness,Simple injury,27,Farmer,1,1,0
1340,Unnamed: 1340,5,24/14:00,Monday,Male,24,10th,Public transport I,Public isuzu,3-40621 A M,2012,hagere hiwot,2013,Speed,Serious injury,24,Student,1,1,0
1341,Unnamed: 1341,5,26/16:00,Wednesday,Male,28,10th,Truck I,Bajaj,3-30967 E T,2012,mergech,2013,Speed,Simple injury,12,Student,1,1,0
1342,Unnamed: 1342,5,30/19:30,Sunday,Male,29,10th,Public transport I,Public isuzu,3-29856 A M,2012,segnogebeya,2013,Drunk driver,Death,37,Farmer,1,0,1
1343,Unnamed: 1343,6,2/20:20,Tuesday,Male,46,10th,Public transport I,public isuzu,3-23434 A M,2012,hagere selam,2013,Reckless driving,Serious injury,27,Daily worker,1,0,1
1344,Unnamed: 1344,6,2/11:00,Tuesday,Male,35,10th,Public transport I,Toyota,3-12377 A M,2012,bichena,2013,Incoorect U-turn,Death,54,Engineer,1,1,0
1345,Unnamed: 1345,6,3/12:00,Wednesday,Male,32,12th,Public transport I,Hailux toyota,3-43220 A M,2012,yejube,2013,Speed,Death,26,Unemployed,1,0,1
1346,Unnamed: 1346,6,4/14:40,Thursday,Male,19,10th,Taxi I,Bajaj,1-30210 A M,2012,zemeten,2013,Failure to give priority to pedestrians,Death,27,Job seeker,1,1,0
1347,Unnamed: 1347,6,5/10:20,Friday,Male,31,11th,Truck II,FSR truck,3-30974 A M,2012,enebe,2013,Sudden turn,Simple injury,25,Police,1,1,0
1348,Unnamed: 1348,6,6/13:30,Saturday,Male,26,8th,Public transport I,Public isuzu,3-23260 A M,2012,sede,2013,Drunk driver,Serious injury,13,Student,1,1,0
1349,Unnamed: 1349,6,7/14:00,Sunday,Male,32,10th,Public transport I,Abadula,3-25038 A M,2012,yegoden,2013,Speed,Simple injury,13/14,Student,2,1,1
1350,Unnamed: 1350,6,8/13:00,Monday,Male,33,10th,Public transport I,Public isuzu,3-14981 A M,2012,debre gubaye,2013,Failure to give priority to pedestrians,Death/Serious injury,13/35,Unemployed/Farmer,2,1,1
1351,Unnamed: 1351,6,9/19:40,Tuesday,Male,26,10th,Truck II,FSR,3-20337 A A,2012,debay telat,2013,Speed,Simple injury,26,Driver,1,1,0
1352,Unnamed: 1352,6,10/20:30,Wednesday,Male,43,10th,Public transport I,Public isuzu,3-22065 A M,2012,segno gebeya,2013,Speed,Serious injury,32,Farmer,1,1,0
1353,Unnamed: 1353,6,11/23:00,Thursday,Male,65,Diploma,Truck I,Pick up,3-33425 A M,2012,motta,2013,Drunk driving,Death,54,Unemployed,1,1,0
1354,Unnamed: 1354,6,14/09:00,Sunday,Male,32,10th,Public transport I,Public isuzu,3-28765 A M,2012,d/markos,2013,Speed,Serious injury,64,Job seeker,1,1,0
1355,Unnamed: 1355,6,16/13:30,Tuesday,Male,65,10th,Truck I,Toyota Pick up,4-60226 A M,2012,bichena,2013,Speed,Simple injury,24,Nurse,1,0,1
1356,Unnamed: 1356,6,18/15:00,Thursday,Male,34,10th,Public transport I,Abadula,3-30852 A M,2012,amber,2013,Speed,Death,65,Merchant,1,1,0
1357,Unnamed: 1357,6,19/17:00,Friday,Male,27,10th,Public transport II,Tata bus,3-16513 E T,2012,yejube,2013,Speed,Simple injury,54,Farmer,1,1,0
1358,Unnamed: 1358,6,20/21:30,Saturday,Male,36,12th,Truck III,UD truck,3-32339 E T,2012,lumame,2013,Drunk driving,Death,23,Car attendant/Driver,1,1,0
1359,Unnamed: 1359,6,21/06:00,Sunday,Male,19,10th,Taxi I,bajaj,1-30976 A M,2012,mertolemariam,2013,Speed,Serious injury,32,Daily worker,1,0,1
1360,Unnamed: 1360,6,23/13:00,Tuesday,Male,43,10th,Public transport I,Public isuzu,3-56524 A M,2012,felege berhan,2013,Sudden turn,Seriouse injury,43,Unemployed,1,0,1
1361,Unnamed: 1361,6,27/14:50,Saturday,Male,25,10th,Public transport I,Public isuzu,3-30965 A M,2012,Digotsion,2013,Bad weather condition,Death,54,Farmer,1,0,1
1362,Unnamed: 1362,7,1/19:00,Wednesday,Male,45,10th,Taxi II,Force Bajaj,1-44226 A M,2012,Robgebya,2013,Technical problem,Serious injury,32,Job seeker,1,0,1
1363,Unnamed: 1363,7,1/08:00,Wednesday,Male,26,12th,Public transport I,Dolphin,3-20967 A M,2012,yetmen,2013,Speed,Death,54,Unemployed,1,0,1
1364,Unnamed: 1364,7,2/11:20,Thursday,Male,26,10th,Public transport I,Public isuzu,3-19249 A M,2012,nefasam,2013,Sudden turn,Death,43,House wife,1,1,0
1365,Unnamed: 1365,7,2/14:30,Thursday,Male,28,11th,Public transport I,Hayruf,3-16766 A M,2012,Debay telat,2013,Speed,Death,65,Civil servant,1,0,1
1366,Unnamed: 1366,7,3/16:30,Friday,Male,35,10th,Public transport I,Abadula,3-50821 A M,2012,telma,2013,Speed,Simple injury,32,Daily worker,1,1,0
1367,Unnamed: 1367,7,5/10:00,sunday,Male,25,8th,Public transport I,Public isuzu,3-22405 A M,2012,segno gebya,2013,Reckless driving,Simple injury,43,Lawyer,1,1,0
1368,Unnamed: 1368,7,6/13:30,monday,Male,65,12th,Truck III,Iveco truck,3-52449 E T,2012,woyenema,2013,Incorrect u turn,Death,43,Farmer,1,1,0
1369,Unnamed: 1369,7,7/16:00,tuesday,Male,32,10th,Public transport I,Dolphin,3-50916 A M,2012,hagere selam,2013,Failure to give priority to pedestrians,Death,54,Unemployed,1,1,0
1370,Unnamed: 1370,7,8/17:50,wednesday,Male,55,10th,Public transport I,abadula,3-24522 A M,2012,Motta,2013,Speed,Serious injury,65,Hotel Manager,1,0,1
1371,Unnamed: 1371,7,9/19:10,thursday,Male,26,10th,Public transport I,Public isuzu,3-58724 A M,2012,mergech,2013,Slipped,Simple injury,57,Farmer,1,1,0
1372,Unnamed: 1372,7,10/13:00,friday,Male,43,12th,Public transport I,Merchedez benz bus,3-09631 A M,2012,zemeten,2013,Speed,Serious injury,21,Farmer,1,1,0
1373,Unnamed: 1373,7,12/15:30,Sunday,Male,35,10th,Public transport II,Tata Bus,3-34367 E T,2012,yejube,2013,Speed,Death,65,Merchant,1,1,0
1374,Unnamed: 1374,7,13/16:10,Monday,Male,34,10+2,Taxi I,Force Bajaj,1-38724 A M,2012,d/markos,2013,Failure to give priority to pedestrians,Simple injury,43,Daily worker,1,0,1
1375,Unnamed: 1375,7,18/18:30,Saturday,Male,24,10th,Truck II,Lowbed truck,3-49878 E T,2012,D/Work,2013,Speed,Death,32,Hotel host,1,0,1
1376,Unnamed: 1376,7,19/10:30,Sunday,Male,35,6th,Truck II,UD truck,3-24422 A A,2012,Woyenma,2013,Speed,Simple injury,32,Job seeker,1,1,0
1377,Unnamed: 1377,7,20/14:30,Monday,Male,32,11th,Public transport I,Hayruf,3-23346 A M,2012,telma,2013,Speed,Death,32,Civil servant,1,0,1
1378,Unnamed: 1378,7,24/16:30,Friday,Male,35,10th,Public transport I,Abadula,3-09715 A M,2012,segno gebeya,2013,Speed,Simple injury,45,Daily worker,1,1,0
1379,Unnamed: 1379,7,25/09:00,Saturday,Male,24,8th,Public transport I,Hayruf,3-24008 A M,2012,Nefasam,2013,Speed,Death,13,Student,1,0,1
1380,Unnamed: 1380,7,27/12:00,Monday,Male,29,12th,Truck II,FSR,3-60863 A M,2012,Segno gebeya,2013,Reckless driving,Death,10,Student,1,0,1
1381,Unnamed: 1381,7,30/13:30,Thursday,Male,25,13th,Taxi I,Bajaj,1-32345 A M,2012,D/Markos,2013,Failure to give priority to pedestrians,Simple injury,55,Medical Doctor,1,1,0
1382,Unnamed: 1382,8,3/14:00,Sunday,Male,24,8th,Public transport I,Dolphin,3-19888 A M,2012,Enaregenawega,2013,Failure to give priority to pedestrians,Death/Serious injury,13/35,Unemployed/Farmer,2,1,1
1383,Unnamed: 1383,8,5/23:00,Tuesday,Male,32,10th,Truck II,FSR,3-60791 A A,2012,Keraniyo,2013,Reckless driving,Death/Simple injury,32/25,Driver/Car attendant,2,2,0
1384,Unnamed: 1384,8,18/14:30,Monday,Male,22,10th,Public transport I,Public isuzu,3-03942 A M,2012,Debaytelat,2013,Speed,Simple Injury,62,Farmer,1,1,0
1385,Unnamed: 1385,8,21/10:00,Thursday,Male,34,10+3,Truck I,Pick up,3-04991 A M,2012,Enaregenawega,2013,Slipped,Death,5,Student,1,1,0
1386,Unnamed: 1386,9,7/11:00,Saturday,Male,28,10th,Public transport I,Ambulance,4-0499 A M,2013,D/Markos,2013,Speed,Death,70,House wife,1,0,1
1387,Unnamed: 1387,9,10/15:00,Tuesday,Male,37,10th,Truck I,Pick up,4-02626 A M,2013,Erobgebeya,2013,Reckless driving,Serious injury,4,Student,1,0,1
1388,Unnamed: 1388,9,23/10:00,Monday,Male,26,10th,Public transport I,Abadula,3-27020 A M,2013,Motta,2013,Speed,Death,31,Civil servant,1,0,1
1389,Unnamed: 1389,10,2/07:00,Wednesday,Male,27,8th,Public transport II,Abay bus,3-85433 E T,2013,Felege birhan,2013,Speed,Death/Simple injury,50/50,Daily worker/Daily worker,2,0,2
1390,Unnamed: 1390,10,3/23:30,Thursday,Male,26,8th,Truck III,Mitsubishi,3-87285 E T,2013,Dejen,2013,Fatigue,Death/Serious injury,21/26,Car attendant/Driver,2,2,0
1391,Unnamed: 1391,10,4/10:00,Friday,Male,32,9th,Taxi I,Force bajaj,1-07651 A M,2013,Gudalema,2013,Reckless driving,Simple injury,33,Civil servant,1,1,0
1392,Unnamed: 1392,10,6/05:00,Sunday,Male,28,10+2,Taxi I,Bajaj,1-21090 A M,2013,D/Markos,2013,Reckless driving,Simple injury,25,Unemployed,1,1,0
1393,Unnamed: 1393,10,7/13:00,Monday,Male,29,10th,Public transport I,Public isuzu,3-06556 A M,2013,D/Elias,2013,Bad weather condition,Death,8,Student,1,1,0
1394,Unnamed: 1394,10,26/11:00,Wednesday,Male,22,10th,Taxi I,Bajaj,1-29327 A M,2013,D/Markos,2013,Technical problem,Simple injury,23,Student,1,1,0
1395,Unnamed: 1395,10,27/10:30,Thursday,Male,29,10th,Truck I,land crusier,1-49545 A M,2013,yewula,2013,Failure to give priority to pedestrians,Simple Injury,53,Farmer,1,0,1
1396,Unnamed: 1396,10,29/14:00,saturday,Male,21,10th,Public transport I,vitez,2-36985 A A,2013,adis alem,2013,Speed,Death,32,Nurse,1,0,1
1397,Unnamed: 1397,11,2/19:00,Tuesday,Male,35,10th,Public transport I,tat bus,3-40518 E T,2013,d/work,2013,Carelessness,Death,12,student,1,0,1
1398,Unnamed: 1398,11,3/10:30,Wednesday,Male,39,10th,Truck II,UD truck,3-26098 A A,2013,bichena,2013,Speed,Serious injury,54,Farmer,1,1,0
1399,Unnamed: 1399,11,3/17:30,Wednesday,Male,33,10th,Truck II,Iveco trucker,3-76469 E T,2013,woynema,2013,Technical problem,Simple injury,40,Driver,1,1,0
1400,Unnamed: 1400,11,4/12:00,Thursday,Male,37,12th,Truck III,FSR truck,3-04655 E T,2013,motta,2013,Bad weather condition,Death,40,Farmer,1,0,1
1401,Unnamed: 1401,11,4/13:00,Thursday,Male,31,10th,Truck II,Isuzu truck,3-09536 A M,2013,wubie nechefo,2013,Speed,Death,25,house woker,1,1,0
1402,Unnamed: 1402,11,5/14:30,Friday,Male,43,10th,Truck II,ISUZU truck,3-30936 A A,2013,yetmen,2013,Carelessness,Simple injury,32,Mechanic,1,1,0
1403,Unnamed: 1403,11,6/13:00,Saturday,Male,48,10th,Truck I,Isuzu truck,3-64315 A M,2013,hagere selam,2013,Reckless driving,Simple injury,21,Student,1,1,0
1404,Unnamed: 1404,11,6/14:00,Sunday,Male,31,10th,Public transport I,DOLPHIN,3-64943 A M,2013,shafod gaguma,2013,Technical problem,Death,54,Housewife,1,0,1
1405,Unnamed: 1405,11,7/18:30,Monday,Male,36,12th,Public transport I,obama isuzu ,2-20947 A M,2013,wuger,2013,Speed,Death,32,Farmer,1,0,1
1406,Unnamed: 1406,11,8/11:20,Tuesday,Male,35,10th,Public transport I,TAXI,1-33475 A M,2013,debay telat,2013,Speed,Death,25,Farmer,1,1,0
1407,Unnamed: 1407,11,8/16:00,Tuesday,Male,39,10th,Truck I,FSR,3-43543 A A,2013,d/work,2013,Speed,Serious injury,23,Unemployed,1,1,0
1408,Unnamed: 1408,11,8/17:00,Tuesday,Male,34,10th,Public transport I,Yaris,2-30940 A M,2013,gendewoyen,2013,Slipped,Death,56,Engineer,1,1,0
1409,Unnamed: 1409,11,9/14:30,Wednesday,Male,38,10th,Taxi I,Bajaj,1-07627 A M,2013,chemoga,2013,Speed,Serious Injury,14,Student,1,0,1
1410,Unnamed: 1410,11,10/11:30,Thursday,Male,32,10th,Public transport I,Taxi,3-22306 A M,2013,Bichena,2013,Speed,Death,25,Priest,1,1,0
1411,Unnamed: 1411,11,11/15:30,Friday,Male,25,Diploma,Truck I,Land rover,3-32261 E T,2013,Hagere hiwot,2013,Speed,Death,32,Farmer,1,0,1
1412,Unnamed: 1412,11,11/19:00,Friday,Male,28,10th,Truck I,Isuzu truck,3-73040 A A,2013,Gubay,2013,Technical problem,Death,28,Driver,1,1,0
1413,Unnamed: 1413,11,13/9:00,Sunday,Male,21,11th,Public transport I,Public isuzu,3-22231 A M,2013,D/Elias,2013,Speed,Death,18,Daily worker,1,0,1
1414,Unnamed: 1414,11,15/10:45,Tuesday,Male,32,8th,Public transport I,Public isuzu,3-22321 A M,2013,Motta,2013,Reckless driving,Serious injury,33,Car attendant,1,1,0
1415,Unnamed: 1415,11,17/16:00,Thursday,Male,42,10th,Truck II,FSR,3-33362 A M,2013,Nefasam,2013,Reckless driving,Serious injury,21,Farmer,1,0,1
1416,Unnamed: 1416,11,18/10:00,Friday,Male,29,10th,Public transport I,Public isuzu,3-22381 A M,2013,Yejube,2013,Speed,Death,4,Unemployed,1,0,1
1417,Unnamed: 1417,11,22/12:30,Tuesday,Male,44,Diploma,Minibus,Taxi II,1-32430 A M,2013,Yewula,2013,Slipped,Serious injury,27/34/54/21,Civil servant/Merchant/Farmer/Farmer,4,3,1
1418,Unnamed: 1418,11,23/16:00,Tuesday,Male,32,10th,Public transport I,Public isuzu,3-30352 A M,2013,Amanuel,2013,Failure to give priority to pedestrians,Serious injury,21,Unemployed,1,0,1
1419,Unnamed: 1419,11,24/19:00,Wednesday,Male,43,10th,Public transport I,Public isuzu,3-24223 A M,2013,Hager hiwot,2013,Speed,Simple injury,22/29,Car attendant/civil servant,2,1,1
1420,Unnamed: 1420,11,25/08:40,Thursday,Male,32,10th,Truck II,FSR truck,3-22321 A A,2013,Sede,2013,Reckless driving,Death,32,Driver,1,1,0
1421,Unnamed: 1421,11,26/10:30,Friday,Male,26,12th,Public transport I,Public isuzu,3-19838 A M,2013,Telma,2013,Speed,Simple Injury,54,Farmer,1,1,0
1422,Unnamed: 1422,11,27/12:00,Saturday,Male,34,10th,Truck I,Pick up toyota,3-20610 A M,2013,Gonacha seso enese,2013,Slipped,Death,15,Student,1,0,1
1423,Unnamed: 1423,11,28/10:00,Sunday,Male,28,10th,Public transport I,Ambulance,5-3252 A M,2013,D/elias,2013,Speed,Death,16,House worker,1,0,1
1424,Unnamed: 1424,11,29/15:00,Monday,Male,26,10th,Truck I,Toyota,3-19883 A M,2013,yegodena,2013,Reckless driving,Serious injury,23,Student,1,0,1
1425,Unnamed: 1425,12,1/7:20,Wednesday,Male,29,12th,Public transport I,Hayruf,3-14373 A M,2013,lumame,2013,Speed,Death,31,Civil servant,1,0,1
1426,Unnamed: 1426,12,4/19:00,Saturday,Male,37,10th,Public transport II,Tat bus,3-26545 E T,2013,Hagere selam,2013,Speed,Death/Simple injury,50/12,Daily worker/Daily worker,2,0,2
1427,Unnamed: 1427,12,5/13:30,Sunday,Male,35,12th,Truck III,Nissan,3-30955 E T,2013,zemeten,2013,Fatigue,Death/Serious injury,34/26,Car attendant/Driver,2,2,0
1428,Unnamed: 1428,12,6/14:00,Monday,Male,32,10th,Taxi I, bajaj,1-18689 A M,2013,Chemoga,2013,Reckless driving,Simple injury,33,Civil servant,1,1,0
1429,Unnamed: 1429,12,7/15:00,Tuesday,Male,28,10th,Taxi I,Minibus,1-26523 A M,2013,Wonka,2013,Reckless driving,Simple injury,25,Unemployed,1,1,0
1430,Unnamed: 1430,12,17/16:00,Friday,Male,29,10th,Public transport I,Public isuzu,3-13099 A M,2013,D/markos,2013,Bad weather condition,Death,18,Student,1,1,0
1431,Unnamed: 1431,12,22/21:00,Wednesday,Male,32,10+2,Taxi I,Force Bajaj,1-26582 A M,2013,Motta,2013,Technical problem,Simple injury,23,Student,1,1,0
1432,Unnamed: 1432,12,23/09:00,Thursday,Male,37,10th,Public transport I,Dolphin,3-21259 A M,2013,Amber,2013,Speed,Death,23,Daily worker,1,0,1
1433,Unnamed: 1433,12,24/12:00,Friday,Male,25,10th,Public transport I,Public isuzu,3-09846 A M,2013,Yetnora,2013,Bad weather condition,Death,14,House worker,1,0,1
1434,Unnamed: 1434,12,25/13:30,Saturday,Male,23,12th,Public transport I,FSR,3-24289 A M,2013,Gubay,2013,Speed,Death,32,Merchant,1,1,0
1435,Unnamed: 1435,12,26/14:00,Sunday,Male,35,10th,Public transport I,Hayruf,3-23469 A M,2013,Segno gebeya,2013,Speed,Death,38,Farmer,1,1,0
1436,Unnamed: 1436,12,27/15:00,Monday,Male,25,10th,Public transport I,Dolphin,3-23402 A M,2013,Wubie nechefo,2013,Carelessness,Serious injury,25,Driver,1,1,0
1437,Unnamed: 1437,12,28/09:00,Tuesday,Male,27,8th,Public transport I,Abadula,3-09425A M,2013,Debre work,2013,Speed,Death,23,Daily worker,1,0,1
